step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations
1007,1,8625172718,8614356647,10283835,40,421853,110314,29,1979989256,495957,91858754,185948635,470760754,407383665,154804832,535958863,132751456,206515924,3591702864,15497950,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74313652,2712397794,13023602,1,132202272,879305070,2474348,1206154808,1760355902,172002171,92855779,102625688,205810326,5018508,31678510,261205032,284144453,0,0,0,0
1007,2,8625174869,8614353727,10287795,40,422453,110824,30,1981254477,509396,91855545,185895343,470825728,407392275,154765060,535654624,134337156,206545327,3591650373,15561011,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74316333,2712384445,13062212,1,132228994,879265928,2498799,1208489482,1762270161,172967108,92976356,104089775,205863467,4965817,31673279,247104879,294457498,0,0,0,0
1007,3,8625171709,8614429299,10211143,40,420763,110433,31,1980232683,422131,91926850,185712456,470998402,407259102,154925455,536015015,132950430,206500373,3591658725,15566870,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74299601,2712361825,13080812,1,132200772,879296900,2486058,1209228926,1764128689,168123119,92484811,102723671,205810726,5015228,31679299,302421792,292812386,0,0,0,0
1007,4,8625174979,8614356787,10284815,50,421903,111384,40,1980101080,499045,91864826,184834738,471884070,407171460,154993348,535660203,133175547,206544586,3591635173,15578202,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74315852,2712366705,13080553,1,132228734,879268468,2497649,1207299358,1762695757,180515125,83147342,102929929,205860447,4963917,31681030,289076533,298651461,0,0,0,0
1007,5,8625172848,8614349237,10292315,50,420693,110513,40,1979330934,460944,91869236,184645643,472070698,407082134,155106761,535979774,132092335,206497425,3591631803,15586871,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74293803,2712360664,13078812,1,132203622,879271139,2508059,1203869080,1763475445,180969552,84909208,99792196,205810796,5013968,31681960,315458969,289223500,0,0,0,0
1007,6,8625174249,8614348477,10291605,50,422753,111334,30,1979663907,421481,91937189,185873963,470870456,407119138,155020489,535668675,132732665,206525096,3591676503,15547460,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74296582,2712404605,13052611,1,132228514,879271898,2494849,1229669039,1760770012,176511406,70198560,104558213,205879158,4947536,31676549,288826752,292432502,0,0,0,0
1007,7,8625173408,8614351097,10290425,50,420763,111033,40,1978888818,470934,91871157,186665808,470056581,407254352,154926825,536004016,131610426,206530395,3591604681,15584312,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74329262,2712363724,13044602,1,132201133,879240957,2539710,1225246693,1760795725,181584493,67472617,101950423,205811486,5013958,31680760,298894092,285825708,0,0,0,0
1007,8,8625172789,8614339966,10297196,40,424683,110874,30,1975878387,461446,91907526,183875258,472824921,408205543,153969975,535642021,128960696,206518615,3591485626,15720486,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74293731,2712249249,13188616,1,132224884,879236377,2531870,1202677280,1758527034,171886199,92658164,97088758,205864707,4972107,31668200,320081283,323073716,0,0,0,0
1007,9,8625170518,8614410599,10226343,40,422943,110564,29,1975577276,450545,91915138,183895228,472792359,408501634,153688573,535940032,128355137,206516486,3591544410,15652932,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74314733,2712307203,13109092,1,132201753,879237207,2543840,1207283362,1762347257,177624378,83302581,104819149,205816386,5012468,31679080,313718104,323352918,0,0,0,0
1007,10,8625172879,8614399748,10237344,50,424513,111194,30,1976297850,451904,91913198,185329415,471380344,408691928,153471430,535656052,129379178,206512384,3591577953,15644742,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74287280,2712330125,13124513,1,132225104,879247828,2520229,1205519909,1763530262,173924070,86166137,100974184,205874968,4950786,31678930,307447446,323509383,0,0,0,0
1007,11,8625170779,8614340166,10297626,50,422363,110543,31,1976210475,469545,91892928,184280542,472410184,408915527,153271371,535986544,128950015,206511964,3591504629,15688916,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74311842,2712254411,13159206,1,132200122,879250218,2529710,1180513845,1765139216,168139040,112190628,104469370,205817086,5008318,31682059,328782136,331753924,0,0,0,0
1007,12,8625173139,8614391018,10246074,50,424413,111544,40,1975291790,463114,91920367,184799589,471898081,408004326,154163761,535666503,128343288,206514424,3591544722,15664713,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74287670,2712319105,13124943,1,132226754,879225617,2539770,1192375445,1763133854,176289570,93549263,103336898,205861757,4967727,31673969,299828420,322708231,0,0,0,0
1007,13,8625170869,8614404338,10232424,50,423413,110613,31,1975969639,524537,91830354,182076905,474625513,408504403,153688825,535949543,128728678,206468783,3591589251,15651384,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74268520,2712303363,13155125,1,132200263,879285888,2496259,1168368296,1763648282,179915859,110933090,103984664,205815386,5013368,31676689,284772820,334964947,0,0,0,0
1007,14,8625172969,8614339796,10299636,40,422163,111304,30,1975956109,434494,91944038,184420485,472293223,408560814,153591954,535662722,129022329,206483022,3591500308,15714127,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74281829,2712282161,13166007,1,132201193,879218147,2548120,1201834400,1764799369,174624159,88549566,95812712,205865277,4958177,31679359,300903956,328873934,0,0,0,0
1007,15,8625171128,8614341637,10297645,50,421193,110574,29,1976283610,496955,91876957,183212596,473476122,408646988,153548239,535970445,129024187,206504264,3591484197,15717517,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74305481,2712228580,13192197,1,132198783,879255617,2525320,1173546338,1764917749,170332500,115417830,106910167,205815806,5011208,31676660,322118492,358248253,0,0,0,0
1007,16,8625172369,8614338416,10298856,50,424143,110854,50,1981177255,461916,91908624,186592258,470113502,406969815,155202052,535612642,134294504,206522345,3591649653,15554151,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74287261,2712372885,13065682,1,132235084,879276768,2488469,1211343109,1766651871,170884940,86674841,104721184,205858347,4972367,31680080,298195081,302302335,0,0,0,0
1007,17,8625170098,8614345407,10291925,40,422643,110054,29,1980035886,480525,91893957,186680997,470006272,407211392,154972905,535948602,132819156,206475103,3591653045,15580820,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74274230,2712366727,13084271,1,132200873,879286318,2496549,1203895971,1766481761,174106034,88322019,105241801,205814586,5008078,31687060,292646683,267129869,0,0,0,0
1007,18,8625172149,8614342397,10294595,60,423953,111114,30,1979240611,491334,91867505,185930204,470791897,407251942,154914766,535616950,132355103,206521093,3591680874,15534731,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74285509,2712410366,13041122,1,132235584,879270508,2493609,1223459636,1762544428,174704525,71922956,103200706,205864167,4963297,31681550,285576574,267381339,0,0,0,0
1007,19,8625170299,8614351367,10286805,50,421953,110093,31,1981417341,436022,91931598,185753829,470944420,407425557,154753001,535997423,134150409,206492305,3591681382,15553061,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74291272,2712392024,13056872,1,132201033,879289358,2496189,1203966085,1764965803,171606117,93116321,108703305,205815126,5010558,31684460,319647342,272481910,0,0,0,0
1007,20,8625172119,8614353147,10285295,50,422643,110954,30,1979946764,532235,91849586,186307516,470394564,406965034,155208112,535622313,133048653,206518695,3591682303,15533920,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74283051,2712381684,13069152,1,132235644,879300619,2464768,1208846775,1759524958,175977424,86801673,104270449,205856747,4977287,31675230,313154915,271457852,0,0,0,0
1007,21,8625170289,8614351987,10287395,50,420533,110284,40,1980105450,468015,91892526,185646415,471057144,407324935,154859263,535982354,132854856,206471803,3591681214,15545750,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74294852,2712378594,13063682,1,132176951,879302620,2482068,1202024560,1765009135,172301436,92032044,101729635,205815276,5011778,31683360,333225219,268212659,0,0,0,0
1007,22,8625172489,8614376558,10261854,70,423113,110864,30,1980504873,460013,91906528,187598247,469125774,407259433,154887152,535661884,133586939,206525276,3591685973,15516749,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74289842,2712405034,13032541,1,132235434,879280939,2484208,1212850743,1759114220,170411063,90693927,104438956,205888568,4939936,31681710,307609817,261491154,0,0,0,0
1007,23,8625170399,8614343046,10296556,40,420473,110244,40,1980219564,509706,91850846,187490792,469206506,407266232,154914617,535969584,132986271,206486524,3591672865,15565971,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74285322,2712375645,13078133,1,132201202,879297220,2487838,1225766271,1759721330,177440318,71316798,102254647,205814056,5008038,31687060,341965775,266635087,0,0,0,0
1007,24,8625171769,8614369127,10268955,40,423193,110424,30,1975780371,457215,91895796,183580910,473124860,408579413,153596104,535634571,128883464,206510523,3591617093,15594182,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74278759,2712327114,13116434,1,132231764,879289979,2477748,1188503313,1762708648,171509176,106051989,104902114,205870227,4959327,31678140,316276887,303905660,0,0,0,0
1007,25,8625170009,8614363787,10275135,40,422403,108613,31,1975359730,439615,91907066,183692174,473022626,408314675,153870511,535987864,128087908,206479194,3591596751,15637553,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74275681,2712345884,13109733,1,132203513,879250867,2527820,1181743488,1765160970,172378069,108926088,101109997,205816636,5005968,31685860,305531126,290657236,0,0,0,0
1007,26,8625171969,8614332696,10304946,50,423603,110644,30,1975138395,434595,91911097,185542343,471186777,408304546,153864351,535623863,128233013,206509934,3591587641,15632984,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74277720,2712335353,13120545,1,132232214,879252288,2512439,1193466729,1766118023,183429399,82279358,98298020,205881818,4945106,31680920,315125936,298749250,0,0,0,0
1007,27,8625170019,8614332656,10303746,50,424773,108754,40,1975788585,443585,91909958,184567471,472139198,408651904,153535893,535893951,128611825,206471176,3591573710,15646813,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74285083,2712319403,13123743,1,132186093,879254307,2523070,1196608502,1768261304,178016386,83592226,96570707,205816546,5005978,31685680,337604273,302189523,0,0,0,0
1007,28,8625172079,8614335206,10300856,50,425313,110624,30,1975591761,489165,91873695,184351985,472360284,408829662,153340795,535638004,128674087,206514094,3591560171,15656384,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74277350,2712302783,13153375,1,132236744,879257388,2503009,1206051960,1762829379,175361658,81960583,103555627,205865897,4965497,31675880,314416492,305497335,0,0,0,0
1007,29,8625170178,8614366657,10269355,60,425333,108744,29,1975836366,438954,91889407,182631190,474086679,408134660,154055798,535983523,128584473,206492754,3591578429,15638404,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74286621,2712298441,13139735,1,132206133,879279988,2498669,1173410046,1760964896,172197158,112997851,106596752,205816746,5006338,31685460,310434468,314107003,0,0,0,0
1007,30,8625172169,8614369597,10267245,40,424563,110684,40,1975162055,475384,91892128,183299624,473420856,408236684,153931152,535647694,128225852,206516034,3591628115,15589019,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74282360,2712342816,13111001,1,132233674,879285299,2478018,1175618552,1762522675,183499893,101516565,113531767,205865407,4966787,31675230,295953174,313999043,0,0,0,0
1007,31,8625170189,8614333066,10304646,50,423533,108863,31,1975861508,484565,91880787,182043810,474658698,408744431,153440927,535989124,128585994,206480553,3591541329,15690926,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74274340,2712290012,13163096,1,132206213,879251317,2527830,1173885999,1767050901,171164088,114998722,107968674,205816856,5015198,31676409,331922422,334099871,0,0,0,0
1007,32,8625173669,8614428709,10211243,50,422673,110954,40,1980633186,466397,91901056,186088579,470611990,407551011,154624595,535603763,133755328,206566985,3591643603,15557123,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74340511,2712403726,13029633,1,132226474,879239877,2527490,1225523372,1765696419,171634012,76487255,102053919,205861747,4967767,31679360,298937956,299236321,0,0,0,0
1007,33,8625171469,8614358767,10281685,50,420643,110293,31,1978878401,466484,91889377,185991686,470697554,407731555,154473442,535910711,131683321,206505956,3591693093,15522790,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74305533,2712414135,13020061,1,132200423,879278958,2502729,1228384910,1765431785,170337007,74946009,102058044,205813526,5014608,31680120,331041934,270182280,0,0,0,0
1007,34,8625173249,8614349197,10291615,50,421363,110994,30,1978509359,462363,91913899,186033505,470671863,407819240,154332446,535626845,131616257,206566208,3591679472,15532221,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74340044,2712392813,13054473,1,132226164,879286659,2477748,1205582632,1764865317,181817325,83356717,98737976,205871127,4960257,31675850,325216571,262163837,0,0,0,0
1007,35,8625170729,8614344747,10294885,50,420573,110434,40,1980537763,385232,91972470,185590092,471097735,408058108,154139172,535991494,133273320,206499464,3591745016,15493630,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74302881,2712389486,13062423,1,132196583,879355530,2431207,1228020857,1767979057,170751683,76738880,102918989,205814286,5009378,31684540,337441075,254241640,0,0,0,0
1007,36,8625173619,8614422019,10218303,50,422193,111014,40,1980642335,473054,91920419,186777120,469918538,407468668,154697659,535628702,133726807,206545035,3591641033,15585953,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74318151,2712409686,13049473,1,132226884,879231347,2536480,1238884147,1758226313,169708157,71291255,104309125,205859907,4962667,31684380,316171721,268004023,0,0,0,0
1007,37,8625171698,8614424339,10216103,40,420643,110544,29,1979816960,432013,91903447,186166291,470538589,408121188,154063087,535922825,132637888,206499284,3591656193,15578322,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74302252,2712412205,13036342,1,132197032,879243988,2541980,1238189074,1762758589,181410004,60556112,100875893,205814436,5012978,31681010,335577699,266545960,0,0,0,0
1007,38,8625173789,8614337716,10305696,50,419213,110984,130,1980343679,440862,91943798,187024898,469686701,407317433,154825903,535652703,133419407,206541917,3591679404,15541660,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74315943,2712393535,13060652,1,132225974,879285869,2481008,1199542984,1764795971,176189251,93161726,104490561,205877708,4950376,31680330,332594868,262704552,0,0,0,0
1007,39,8625171718,8614337086,10306126,40,417963,110463,40,1980152719,440211,91926411,185760628,470933739,407397465,154792132,535993025,132874138,206522335,3591623603,15580481,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74325373,2712353374,13067112,1,132196962,879270229,2513369,1208876485,1759532587,176416861,90593610,103767696,205814336,5011418,31682480,361723484,271278264,0,0,0,0
1007,40,8625171199,8614327346,10309816,50,424223,109724,40,1976073291,426573,91972169,182985371,473697137,409051960,153119088,535635202,129161351,206514707,3591526407,15692796,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74290403,2712280490,13169886,1,132224304,879245917,2522910,1187077808,1763367513,175977402,102411682,110552926,205864987,4964027,31673400,361356311,301460941,0,0,0,0
1007,41,8625169458,8614327606,10308126,50,425623,108024,29,1975558537,452662,91932769,183733935,472947593,408938966,153267814,535931310,128310283,206505004,3591427556,15783018,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74302662,2712196129,13232357,1,132202342,879231427,2550661,1202872376,1761858737,182675493,82582600,95773376,205815756,5010048,31683270,361894635,301385848,0,0,0,0
1007,42,8625171229,8614408259,10227963,50,425073,109844,40,1975562327,403764,91959207,185234562,471460568,408949555,153228361,535622881,128673967,206515515,3591540910,15680774,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74290461,2712305743,13147904,1,132225054,879235167,2532870,1198747056,1764342308,177829334,87825041,99513714,205875348,4950076,31674779,354045050,304437844,0,0,0,0
1007,43,8625169429,8614325376,10312336,50,423523,108104,40,1976086294,458712,91925170,183971974,472704994,409176803,153014044,535906411,128887775,206452612,3591528620,15700295,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74251160,2712263111,13187616,1,132201452,879265509,2512679,1176339093,1768403179,172646096,111154317,103825033,205815986,5007058,31685730,345882777,303855660,0,0,0,0
1007,44,8625171439,8614327886,10308016,50,425463,109984,40,1975677961,429843,91966188,182442565,474233255,408919743,153264974,535646773,128744980,206507894,3591483408,15740698,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74282460,2712211510,13244929,1,132225434,879271898,2495769,1176214038,1763179676,178679174,107056401,103198338,205866908,4956986,31676930,335999462,315073056,0,0,0,0
1007,45,8625169469,8614401258,10234594,50,425483,108044,40,1975780296,525545,91850338,184245439,472439988,408667217,153534291,535924333,128549862,206481374,3591456798,15776096,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74279561,2712176120,13274907,1,132201813,879280678,2501189,1167321544,1765144139,180143668,111586709,103527820,205816476,5012638,31679340,330576366,315267168,0,0,0,0
1007,46,8625171519,8614325336,10311876,50,424163,110064,30,1976117615,425404,91984927,181487783,475203096,408959897,153206510,535632773,129189514,206512273,3591553942,15672653,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74286919,2712287364,13171054,1,132225354,879266578,2501599,1170890365,1762560319,182332565,110002037,104598788,205868028,4957456,31683660,318744084,318131677,0,0,0,0
1007,47,8625169729,8614402098,10234364,50,424843,108343,31,1975942111,467734,91913578,183854957,472818089,408970578,153245012,535943642,128690967,206493784,3591499310,15723306,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74291362,2712254402,13189326,1,132202422,879244908,2533980,1182586984,1767284441,174259276,105583314,104531615,205816116,5010018,31678210,371673421,327072951,0,0,0,0
1007,48,8625173229,8614324356,10312826,50,425563,110404,30,1981057899,462625,91895936,185270555,471431685,407328062,154831136,535609030,134201520,206561655,3591648873,15540831,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74329451,2712395645,13023892,1,132232204,879253228,2516939,1215005983,1766754659,175830784,78710208,101034840,205860277,4972237,31678470,359921019,301702973,0,0,0,0
1007,49,8625171528,8614324166,10314036,50,424973,108274,29,1978850680,446531,91930162,186007814,470674622,407200259,154986770,535954481,131615750,206532635,3591671552,15539091,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74331672,2712368353,13057933,1,132200963,879303199,2481158,1213715184,1762412885,170380070,94425905,103934432,205814996,5004338,31691760,370262089,277881533,0,0,0,0
1007,50,8625172219,8614325856,10310256,50,425703,110224,130,1979555751,421761,91947489,186685069,470027689,407300254,154854104,535618892,132670352,206557187,3591631729,15566092,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74325053,2712385072,13049172,1,132232134,879246657,2516920,1238343464,1765982618,169674303,66987486,96601032,205868757,4959837,31681270,365733144,263810461,0,0,0,0
1007,51,8625171548,8614324446,10315616,50,423133,108274,29,1979574974,422043,91964059,187075350,469597226,407180382,154997378,535902020,132412085,206513984,3591685694,15534720,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74316151,2712373035,13059052,1,132197833,879312659,2475668,1051962456,1768974239,158885582,206102702,97067680,205814356,5014038,31682020,380821698,343291985,0,0,0,0
1007,52,8625173189,8614355217,10283105,50,424473,110314,30,1978467839,431873,91932257,186058070,470641000,407134608,155028838,535642203,131573429,206550526,3591641931,15567542,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74318892,2712388324,13050412,1,132231634,879253607,2517130,1263451621,1764022509,167878909,54118092,104138746,205859277,4972967,31678380,343124108,250460186,0,0,0,0
1007,53,8625171688,8614324576,10314106,50,424453,108394,109,1979991859,443084,91924548,187286796,469393932,407306225,154882184,535946340,132781786,206506282,3591651163,15584842,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74308170,2712413245,13035972,1,132198112,879237918,2548870,1247145416,1761118842,177115650,60047313,107413808,205815506,5012768,31683300,360381250,256863170,0,0,0,0
1007,54,8625173949,8614326036,10315376,40,421833,110634,30,1980605147,415891,91940749,186119819,470596760,407325415,154815632,535661753,133701485,206552005,3591651123,15553760,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74320501,2712379375,13056881,1,132231504,879271748,2496879,1206393871,1761289461,175486522,92225046,97462268,205889238,4942306,31679610,344408448,269485446,0,0,0,0
1007,55,8625171778,8614328986,10310636,50,423583,108483,40,1981084631,448011,91927660,186001146,470682382,407284223,154896794,535982324,133835289,206513454,3591664853,15567531,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74313701,2712391375,13051462,1,132199753,879273478,2516069,1219346807,1759826169,175543013,79947629,106889784,205814006,5006258,31689730,359336307,269760111,0,0,0,0
1007,56,8625170959,8614344677,10293965,50,422873,109364,30,1975645858,447623,91927447,182580762,474115097,409423642,152751845,535609393,128762846,206526266,3591526748,15680905,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74299822,2712251670,13187296,1,132226444,879275078,2493609,1211603304,1760304343,170549026,88600759,100734546,205872057,4957297,31675379,368831560,303323550,0,0,0,0
1007,57,8625169029,8614349317,10285245,40,426783,107613,31,1975582267,437170,91929481,184104765,472605434,408522691,153658115,535938044,128351155,206489853,3591594280,15639725,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74290621,2712305541,13143196,1,132199232,879288739,2496529,1212629025,1764765623,174834011,81042513,103388371,205818066,5001688,31683620,375829044,301076466,0,0,0,0
1007,58,8625171389,8614347637,10291815,50,422123,109724,40,1975864355,408302,91963749,184125485,472576784,408787921,153384455,535619134,128972985,206530853,3591508831,15703785,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74303709,2712219152,13229257,1,132227144,879289679,2474528,1181925722,1767532638,173761975,107716045,103829244,205876428,4959746,31667050,371741310,298885218,0,0,0,0
1007,59,8625169388,8614344407,10291825,50,425333,107744,29,1975844795,428572,91944159,183362152,473336906,408967128,153217160,535888660,128664436,206500355,3591535739,15695115,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74300443,2712257450,13186506,1,132199912,879278289,2508609,1202415335,1767320815,182568320,77347392,101328342,205817246,5008638,31678280,364619426,296227665,0,0,0,0
1007,60,8625171179,8614344107,10290895,40,426473,109634,30,1975733271,488384,91891547,184147468,472555251,409472624,152693214,535655664,128799560,206511096,3591557148,15666055,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74280982,2712278950,13180426,1,132230114,879278198,2485629,1211758650,1763851291,172924660,83076076,102199848,205866517,4964027,31673879,241075719,292802123,0,0,0,0
1007,61,8625169409,8614346527,10288285,50,426693,107823,31,1976075062,453302,91894867,183120036,473582913,409188454,152998655,535964632,128839042,206496785,3591471816,15761397,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74295012,2712197798,13248448,1,132201773,879274018,2512949,1206062649,1764516555,174384619,84185540,101026521,205817426,5010418,31676640,357979530,300549069,0,0,0,0
1007,62,8625171439,8614340496,10294566,50,426543,109744,40,1975779244,438743,91953149,183793957,472899862,409267087,152887889,535654854,128852862,206521733,3591584854,15634100,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74295549,2712301155,13147852,1,132226184,879283699,2486248,1202929179,1763535309,177532974,84444900,105221174,205871048,4954636,31678949,344001409,300479766,0,0,0,0
1007,63,8625169418,8614340716,10295566,40,425223,107844,29,1975943318,484845,91878146,184709646,471988853,409571167,152612440,535960205,128705526,206492695,3591606522,15630582,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74291362,2712334034,13118703,1,132201333,879272488,2511879,1207227516,1768028590,179907102,75019108,98866820,205817276,5013258,31673409,367392298,325671736,0,0,0,0
1007,64,8625173729,8614348737,10294425,50,419503,110984,30,1981037902,324519,91971730,186558754,470137744,407311526,154862122,535665764,134183911,206542246,3591678173,15491729,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74302511,2712442566,12979790,1,132239735,879235607,2511939,1203030493,1769482933,178809812,85986611,107353803,205865737,4967177,31677370,303339761,293899827,0,0,0,0
1007,65,8625171439,8614336736,10306316,50,418813,109493,31,1980608978,331122,91931388,185355916,471347061,407457790,154737069,536000335,133416326,206490433,3591620092,15576312,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74296360,2712368795,13043652,1,132194073,879251297,2532660,1217627121,1759037568,171527054,92941290,107429018,205806845,5021079,31680760,349482960,287516687,0,0,0,0
1007,66,8625173539,8614348897,10293605,50,419993,110944,50,1978927192,342079,91957570,187806845,468887664,407365707,154788961,535686055,132068211,206547475,3591574081,15601163,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74310641,2712347764,13077353,1,132236834,879226317,2523810,1232393629,1763331081,179445879,59492546,98745380,205862777,4970877,31674930,309323525,266359049,0,0,0,0
1007,67,8625171388,8614360487,10282615,90,418393,109674,129,1980627405,271218,91975712,186415249,470279248,407399595,154785253,536028674,133432747,206480296,3591642410,15576183,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74289903,2712346712,13083364,1,132190393,879295698,2492819,1015999350,1775535980,159924462,222795990,103986016,205808375,5017479,31682720,328935509,352248342,0,0,0,0
1007,68,8625173639,8614348837,10292965,190,420523,111094,30,1982161537,334480,91985530,187146534,469540625,407044917,155110610,535697984,135270937,206550656,3591606481,15559091,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74309423,2712352293,13066602,1,132241233,879254188,2492489,1241612227,1763489146,173406633,64603624,95629138,205860157,4965687,31682760,306969834,240210732,0,0,0,0
1007,69,8625171569,8614338446,10304436,160,418813,109674,40,1980128582,325510,91953199,186228584,470462967,406861409,155330889,535990121,132935533,206498833,3591619352,15579222,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74299951,2712357444,13055812,1,132198882,879261908,2523410,1248235038,1758995968,176315982,61703975,103317894,205807986,5018478,31683810,340739335,258953744,0,0,0,0
1007,70,8625173759,8614370567,10272465,50,419463,111184,30,1982262069,284318,92015753,186815940,469887466,407017487,155125372,535701214,135391098,206520906,3591648512,15552101,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74286272,2712376623,13071353,1,132234634,879271889,2480748,1207091540,1760391255,182264252,84716572,107520066,205875048,4952576,31682850,316081675,270829769,0,0,0,0
1007,71,8625172199,8614346827,10296555,50,418423,110313,31,1980777462,306610,91947448,185409270,471293169,407219153,154965724,536025885,133581711,206511974,3591628832,15555341,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74321382,2712343443,13052182,1,132190592,879285389,2503159,1203320278,1761749377,176989898,90072933,104938785,205808656,5018978,31682200,321845852,265640174,0,0,0,0
1007,72,8625172319,8614366667,10269475,80,425303,110764,30,1976535508,305062,91982208,183785788,472894270,408843124,153333365,535689684,129653557,206532064,3591395026,15768247,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74288391,2712188749,13229007,1,132243673,879206277,2539240,1202197308,1754299396,181509936,87896888,107046629,205864227,4970287,31668390,356861664,299458151,0,0,0,0
1007,73,8625170219,8614344837,10291245,70,425213,108823,31,1976815046,326070,91965311,183047193,473645954,408605467,153582231,535987064,129622013,206496784,3591504708,15677665,6,3,4,0,1,4537,1224,61,0,0,0,0,5,74310152,2712215259,13187177,1,132186632,879289449,2490488,1199718870,1763430081,174366498,91301534,103260948,205810006,5018768,31698410,348433073,280067811,0,0,0,0
