step,rank,full_step_ns,advance_ns,observables_ns,visit_ns,evidence_resources_ns,csv_ns,checkpoint_ns,candidate_ns,state_copy_ns,velocity_halo_ns,thermo_ns,boundary_derived_ns,flux_ns,certificate_ns,residual_ns,equivalence_hash_ns,schur_prepare_ns,krylov_ns,recovery_ns,baseline_evaluations,extrapolation_evaluations,ladder_evaluations,incomplete_evaluations,rejected_extrapolations,reported_collective_subtotal,structured_control,ibm_control,pressure_calls,pressure_prepare_ns,pressure_solve_ns,pressure_close_ns,diagonal_calls,diagonal_prepare_ns,diagonal_solve_ns,diagonal_close_ns,spatial_calls,spatial_prepare_ns,spatial_solve_ns,spatial_close_ns,A_apply_ns,M_apply_ns,arnoldi_dot_ns,arnoldi_reduce_ns,arnoldi_update_ns,final_momentum_ns,terminal_metrics_ns,boundary_ledger_ns,structured_wait_ns,structured_control_ns,dropped_loops,scalar_remap_ns,scalar_coupling_sweeps,scalar_remap_iterations,source_meta_sha256
10517,46,8997834790,8986200329,11180369,40,358578,95425,49,2023486035,375508,93283667,187480044,488963051,403549159,157441505,560515982,131843128,212352761,3944442311,16574304,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78822729,2856595751,14080077,1,133530032,1087846560,2494227,1388693366,1935041932,113258614,149809297,59510954,202115979,4560252,33134156,311866437,313591615,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,47,8997833450,8986147027,11235520,40,355678,95135,50,2022640162,339908,93356080,187027474,489334967,403768970,157267008,560373274,131142581,212365233,3944427729,16663848,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78839020,2856549038,14146700,1,133526213,1087878691,2517148,1335969346,1935787632,118179026,185190906,56628726,202158392,4516279,33136506,347076355,366326269,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,48,8997835421,8986141296,11242651,40,356238,95136,60,2025100909,447193,93310235,187674247,488727737,402714726,158287640,560550844,133367075,212406024,3944547767,16468818,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78869381,2856727368,13949780,1,133536643,1087820399,2519038,1359044131,1935296803,118776386,164538417,57185021,202105459,4576973,33128545,384802432,332139391,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,49,8997834550,8986171348,11210549,40,357628,94935,50,2025524788,469652,93302746,189472969,486874534,402957996,158085181,560365554,133980025,212344522,3944628672,16475296,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78803169,2856752650,13968749,1,133541353,1087876022,2506547,1385154152,1932661288,116503961,152133141,58105140,202142401,4537791,33142366,378393078,311804567,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,50,8997835660,8986224900,11159277,60,356509,94854,60,2025255674,446431,93305829,188833604,487587031,402481133,158505570,560569914,133504052,212398635,3944569336,16459598,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78860622,2856700885,13988692,1,133538013,1087868451,2470906,1382152711,1933891896,119025009,153748710,54025369,202110039,4566822,33140816,373206914,306758726,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,51,8997834610,8986221590,11162927,991,353907,95135,60,2025821183,424692,93323565,189027366,487313438,402243831,158810926,560356964,134302261,212348671,3944638030,16428617,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78807788,2856742548,13954041,1,133540883,1087895482,2474576,1171970910,1940642143,105777732,308495338,53997207,202143161,4534261,33130935,381586782,381070103,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,52,8997835331,8986174348,11212040,40,353878,94974,51,2025751309,476943,93284786,187727210,488682987,402318945,158688429,560572904,133976287,212402885,3944606490,16425176,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78869712,2856747070,13939910,1,133533173,1087859420,2485266,1407848948,1930874692,114875925,141371455,54653698,202104249,4572752,33133026,382673641,284260206,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,53,8997834550,8986172698,11209489,40,357358,94905,60,2025280596,407340,93355887,190014178,486334666,402678163,158342193,560383225,133749254,212351313,3944535264,16541401,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78810130,2856746617,13951830,1,133541183,1087788647,2589571,1395217329,1934455329,112285776,152389281,56660592,202139611,4540691,33138925,373835419,286910991,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,54,8997834281,8986136676,11245622,40,356688,95204,51,2025770363,459979,93299879,187127380,489298116,402183150,158811015,560539811,134027569,212393807,3944549385,16493229,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78865464,2856730187,13963150,1,133528343,1087819198,2530079,1388539952,1929150366,113246236,156455121,60193900,202106139,4568382,33144616,362061124,293984093,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,55,8997834690,8986166067,11218321,49,355218,94975,60,2025054183,445872,93313256,189351011,486998491,402853643,158172054,560389915,133501871,212335803,3944524483,16627677,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78797100,2856706285,14065696,1,133538703,1087818198,2561981,1433669846,1927269858,115318318,148939700,56589662,202135390,4543772,33140565,411937969,282630023,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,56,8997834370,8986156447,11224291,60,359008,94524,40,2023134286,391488,93351129,186810893,489596505,404307775,156695479,560533202,131420966,212397616,3944503172,16523881,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78863333,2856652292,14031275,1,133534283,1087850880,2492606,1389768459,1926999201,114254479,156510117,60969514,202110919,4567373,33138095,379350030,310263231,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,57,8997833150,8986210400,11170248,49,357238,95165,50,2022572988,404169,93340128,186820344,489529840,404631641,156409595,560345022,131062849,212347210,3944537975,16552764,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78802667,2856655923,14053837,1,133544543,1087882052,2498927,1392092234,1934088667,115202893,146767807,57400844,202155391,4527991,33134795,364768829,297523976,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,58,8997834070,8986153647,11228111,49,357178,95045,40,2022984939,464174,93319627,185721127,490700409,404011111,156968903,560550622,131225398,211586694,3944506503,16517370,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78047131,2856644032,14040614,1,133539563,1087862471,2476756,1380356072,1931465422,114603124,155917772,57720933,202107959,4567382,33140626,328356452,311511017,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,59,8997833920,8986214380,11170157,60,353929,95234,160,2022391209,402701,93364698,184115206,492218927,403961170,157082656,560368044,130847155,212369063,3944488273,16574553,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78824380,2856617121,14072446,1,133544683,1087871152,2502107,1382944332,1936593599,118593152,148805511,56346732,202155381,4525041,33133495,357648051,306573230,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,60,8997834061,8986166868,11214659,40,357649,94805,40,2022870664,441042,93310636,186735642,489676905,404232022,156778912,560527102,131141043,212386456,3944496572,16553373,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78851983,2856647582,14057646,1,133534473,1087848990,2495727,1379200749,1937083660,117581356,148452335,59960697,202106119,4570522,33137196,328188280,312208194,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,61,8997833650,8986157447,11224751,49,356069,95285,49,2022895553,376927,93418533,186666423,489688198,404269897,156757731,560381805,131313987,212354694,3944456120,16621404,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78809460,2856591430,14108776,1,133545234,1087864690,2512628,1383975480,1933572091,114353510,154955213,59405686,202154942,4525330,33130655,327011671,323500523,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,62,8997834420,8986138876,11244641,60,355829,94885,129,2022663305,438922,93299687,184500105,491936330,403991662,156990581,560544584,130932401,212387745,3944461281,16579414,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78852782,2856617292,14077116,1,133534963,1087843989,2502298,1378872262,1933493446,121857579,153161577,53634559,202106679,4568182,33143177,311143126,317371737,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,63,8997833740,8986138016,11246832,40,353518,95285,49,2023184231,414269,93351080,187265036,489079096,404274056,156766422,560355192,131657740,212348421,3944475443,16615705,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78803378,2856608642,14106558,1,133545043,1087866801,2509147,1353448947,1934536936,117505117,171937831,59368128,202160062,4517370,33141406,358369297,357524328,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,64,8997838101,8986147656,11234481,40,358599,97205,120,2026053367,514205,93266106,187502637,488925779,402375828,158603636,560549992,134302062,212414757,3944690611,16325281,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78890294,2856797429,13871026,1,133524463,1087893182,2454255,1381761083,1936020978,113864920,149642071,58143272,202118640,4559501,33135896,340222427,332985095,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,65,8997834570,8986145656,11237402,40,356478,94944,50,2026070636,537387,93252592,188881427,487475338,402239830,158804505,560356174,134507171,212351960,3944610759,16482761,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78807557,2856728497,13968413,1,133544403,1087882262,2514348,1394505059,1930367051,113248363,151659878,56705617,202139181,4543691,33136186,343046475,312025092,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,66,8997836210,8986149527,11233471,60,357527,95576,49,2026068956,513067,93239022,188410572,488047525,402444643,158529451,560554873,134322513,212396553,3944604070,16433654,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78871721,2856723048,13964289,1,133524832,1087881022,2469365,1376475509,1930962959,110215072,168042459,55526038,202118790,4559512,33132795,292599566,302795666,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,67,8997836530,8986136966,11246272,60,356627,96545,60,2026548299,486908,93296012,189508283,486849770,402530669,158502988,560360506,134999345,212352111,3944672122,16402065,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78813008,2856760729,13923849,1,133539103,1087911393,2478216,1154760196,1938895590,111390813,317681428,49262873,202139061,4542541,33133515,328435105,380946719,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,68,8997836330,8986136716,11245851,40,359839,93824,60,2025060505,537976,93201211,188017045,488432393,402087153,158908771,560553243,133307452,212395024,3944617709,16417205,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78871822,2856733377,13951510,1,133523202,1087884332,2465695,1405735075,1932484872,115642289,142487445,58047147,202118830,4559472,33138055,312874825,284736508,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,69,8997835020,8986148947,11233340,60,357458,95165,50,2026261286,498515,93288954,188532940,487828714,402270352,158770436,560369223,134688451,212337230,3944577198,16518761,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78798697,2856707997,13997893,1,133538533,1087869201,2520868,1398596099,1932125372,120872278,141102409,55646101,202140941,4544111,33132505,330968838,285489627,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,70,8997834671,8986134396,11246372,40,358288,95535,40,2025815884,548249,93203379,187288745,489189972,402341918,158631557,560536634,134059581,212386783,3944644270,16407656,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78864571,2856768319,13934940,1,133522212,1087875951,2472716,1402350213,1930917493,113653824,149221319,60658712,202118130,4559482,33134785,316493585,279619107,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,71,8997832480,8986135276,11245411,40,356989,94704,60,2025525669,522526,93249923,188714552,487658374,402052800,158974046,560377843,133961913,212346921,3944616869,16486399,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78807318,2856745198,13974812,1,133539603,1087871671,2511587,1407282861,1933011953,115823751,140968531,59742374,202134531,4542391,33139366,322040247,282190138,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,72,8997833281,8986147407,11231250,40,359349,95084,151,2023395083,448401,93300237,186331279,490099159,403713644,157286569,560515092,131679380,212371424,3944498924,16546020,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78850442,2856663085,14026622,1,133520982,1087835839,2519398,1388331243,1927939915,111712413,157547533,56436251,202118471,4558841,33145127,404837776,308497799,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,73,8997832311,8986148237,11231491,160,356958,95414,51,2022463974,491914,93333226,184924068,491402736,403389768,157645497,560330915,130912597,212348160,3944585449,16506028,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78805977,2856708948,13989130,1,133542183,1087876501,2516898,1389441260,1934230492,116918639,145407050,53492683,202148892,4533621,33132335,365813391,310229212,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,74,8997834221,8986146476,11232641,40,359619,95394,51,2023321236,461852,93306176,186564893,489882586,403537737,157427135,560523382,131592063,211577832,3944477373,16557722,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78057869,2856614323,14067905,1,133519963,1087863050,2489817,1387162547,1934637257,111949235,154640835,57875665,202119271,4556111,33138466,325904281,304387428,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,75,8997832830,8986180298,11198979,40,358199,95254,60,2023343690,528317,93281262,187226467,489110845,403964680,157072318,560349624,131788826,212371624,3944460432,16606235,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78829721,2856606411,14076717,1,133541903,1087854021,2529518,1486077734,1937575853,112463905,50493036,56260711,202145481,4532010,33134776,351238252,307078209,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,76,8997832851,8986144066,11234562,49,358699,95415,60,2023093517,530785,93233464,184975967,491450039,404050463,156947941,560512471,131363514,212390103,3944562277,16475288,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78868051,2856724518,13958220,1,133522052,1087837759,2517068,1389144839,1933686541,119353653,140446445,54041995,202117440,4557152,33141335,337312961,299041469,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,77,8997832170,8986144796,11234131,40,357969,95184,50,2023108226,534465,93253773,187503300,488849333,403054973,157988305,560351983,131547372,212354061,3944471672,16619465,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78812198,2856601641,14103547,1,133541863,1087870031,2515918,1381194355,1936126373,117132557,151684576,56618745,202149352,4529211,33142386,317725125,308487383,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,78,8997833591,8986145096,11234741,171,358848,94675,60,2023316206,494573,93257635,185080604,491371763,403739578,157245875,560496731,131608275,212379815,3944449580,16591093,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78857262,2856605911,14079355,1,133522553,1087843669,2511738,1381181228,1933938436,120675631,145244594,57597940,202118460,4559221,33134316,329907294,317555670,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,79,8997832661,8986146307,11237291,150,353797,95065,51,2022926238,501956,93302634,185235244,491101119,403277306,157757361,560361045,131362249,212349651,3944506175,16597924,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78807818,2856625143,14089087,1,133541833,1087881032,2508837,1387860370,1934740731,117803136,137534042,59925527,202163952,4520080,33138606,335242565,344423964,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,80,8997835920,8986163247,11220410,140,356299,95724,100,2025977960,538167,93209221,188003272,488418954,402428551,158573904,560540973,134248271,212410203,3944619831,16412255,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78872460,2856753880,13922709,1,133537743,1087865951,2489546,1365325912,1934870153,124364638,154607204,50881028,202115640,4564312,33138346,447964497,333132610,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,81,8997833630,8986126265,11254682,50,357628,94915,90,2025952590,502874,93269344,189420935,486944889,402563890,158482367,560344992,134407638,212381154,3944654690,16431177,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78834690,2856757838,13939640,1,133546464,1087896852,2491537,1377712676,1931918535,117938272,159194847,55228501,202146511,4540531,33133605,435634955,302254007,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,82,8997833970,8986160887,11218940,51,359908,94124,60,2026109379,559447,93187660,187698518,488749289,402370159,158625727,560530211,134371177,212419065,3944625090,16397004,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78876852,2856756169,13915168,1,133542213,1087868921,2481836,1391519879,1931194388,123853628,143604727,55217372,202115450,4564432,33134715,412503256,293902588,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,83,8997833830,8986115525,11265692,50,357589,94924,50,2026542480,503124,93272263,189340022,487020672,402351075,158698093,560352283,134994745,212383665,3944579669,16490149,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78838591,2856691227,13992712,1,133545074,1087888442,2497437,1394324628,1935232295,113522265,148791095,56724789,202146211,4536041,33131595,425704385,292753809,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,84,8997834381,8986123575,11260132,40,356759,93835,40,2025675036,590698,93175090,189055656,487375809,402287794,158712871,560554826,133904860,212421505,3944650861,16369532,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78880001,2856762219,13904727,1,133541504,1087888642,2464805,1386798331,1935848976,112918966,153021076,60039123,202115780,4565663,33132605,391346889,279806284,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,85,8997832930,8986131816,11248071,60,357749,95184,50,2025971300,513778,93269081,189382587,486986418,402629723,158404494,560344674,134425945,212370303,3944628481,16462438,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78823080,2856751249,13955121,1,133547223,1087877232,2507317,1398598833,1931784491,120816387,140265105,50651409,202144401,4535871,33133535,430964619,297085627,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,86,8997835241,8986122875,11259063,40,358168,95044,51,2026009762,501432,93255356,188467655,487985341,402520545,158465960,560544754,134254999,212430968,3944564066,16460888,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78888794,2856697015,13975472,1,133542174,1087867051,2485416,1401240276,1929444781,110666087,147277930,57616369,202116000,4579784,33124165,399246647,292305278,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,87,8997832060,8986128046,11251941,40,359049,92934,50,2026162191,509455,93268383,189113472,487242041,402340869,158700219,560352252,134622717,212385684,3944727906,16365723,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78842770,2856825584,13881846,1,133542914,1087902322,2483877,1395078190,1932734956,111683136,150594931,59649090,202142611,4539711,33130495,406602916,287622473,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,88,8997833340,8986162817,11216271,49,359919,94244,40,2023598322,518397,93222602,186071063,490366604,403385686,157607387,560521024,131882577,212428977,3944538306,16481968,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78883693,2856680606,13988961,1,133545284,1087857700,2493007,1366435541,1930646244,113771290,165257855,55355328,202118880,4560221,33140697,414988243,325667538,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,89,8997832020,8986165297,11214301,49,357338,94985,50,2023337138,481397,93278171,186307128,490078527,403270935,157756942,560333412,131799764,212360062,3944577908,16523821,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78819409,2856722838,13985812,1,133540653,1087855070,2538009,1367303500,1931558589,118480098,161805224,57452601,202156402,4525360,33131695,391930519,329283426,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,90,8997834141,8986136826,11243221,40,358609,95405,40,2023792259,476913,93264594,186055125,490391524,403715475,157265488,560525714,132077254,211580723,3944527464,16497360,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78036519,2856688775,13985662,1,133544204,1087838689,2511698,1362182219,1934188584,117580510,165436578,59006570,202118660,4559532,33139955,420774203,315894400,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,91,8997832791,8986136986,11243122,60,359368,93115,140,2023225732,536285,93227202,185229174,491144522,403990819,157048089,560329169,131695510,212382765,3944455831,16617835,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78839472,2856629812,14063005,1,133543293,1087826019,2554830,1370208309,1938223392,122431951,152668129,55224976,202156231,4522010,33136416,364316275,309522184,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,92,8997834081,8986136806,11243001,40,359329,94854,51,2023582771,528973,93208492,186009604,490428005,403571099,157433236,560515640,131868370,212410157,3944551936,16502930,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78869523,2856696776,14002983,1,133540634,1087855160,2499947,1379671915,1932789152,112894391,161619558,57832574,202118260,4559632,33142966,346393737,302007833,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,93,8997832010,8986162757,11216710,51,357267,95175,50,2022547148,468494,93299026,186277898,490090836,403338928,157692999,560352943,130997354,212347891,3944485844,16613656,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78807548,2856630614,14081427,1,133540343,1087855230,2532229,1371571796,1934304356,120006039,152749034,57728490,202155031,4531591,33123685,346055054,308177805,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,94,8997833410,8986136886,11243472,49,358799,94155,49,2023222964,527098,93198200,184951279,491510199,402997580,157988314,560524052,131503052,212408456,3944495833,16541252,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78865172,2856642563,14043875,1,133543284,1087853270,2497377,1365870420,1935751704,121253747,153999672,55037097,202117800,4559472,33135845,347387567,325856710,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,95,8997832650,8986161587,11221681,40,353968,95314,60,2023603280,495995,93279064,186695846,489678019,403810731,157221304,560356234,132044046,212385534,3944547157,16532871,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78843761,2856660275,14036124,1,133541773,1087886882,2496747,1351474523,1935202284,120007984,170789658,59591208,202164633,4517830,33133805,379367545,352621391,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,96,8997834160,8986153877,11227080,151,358348,94635,69,2025995803,500083,93268702,189900633,486545719,402571577,158405766,560523352,134259770,212403005,3944689513,16340793,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78875642,2856818222,13870377,1,133527363,1087871291,2470416,1396989083,1937077916,117525560,133987272,58001168,202111629,4568173,33137585,310926555,322135116,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,97,8997832990,8986152357,11227720,50,357808,95015,40,2025585702,484976,93304104,188493388,487871258,402710013,158330503,560325282,134044827,212366312,3944694994,16396143,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78814468,2856783751,13913267,1,133551844,1087911243,2482876,1391333862,1932963237,118246621,144464170,53623705,202138041,4543511,33137326,366568552,290882980,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,98,8997833981,8986134026,11248321,51,358748,92784,51,2026366072,512174,93237743,188581115,487903396,402222300,158737582,560525783,134625757,212402245,3944645841,16378292,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78874302,2856746388,13933608,1,133527943,1087899453,2444684,1387405084,1932687093,122678425,142524538,52741128,202112470,4565862,33138556,319173883,288795498,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,99,8997833280,8986151207,11230630,40,356689,94644,70,2026279296,529089,93244390,188941693,487441200,402629392,158401888,560340430,134731334,212374454,3944645902,16438366,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78820440,2856746449,13950730,1,133554014,1087899453,2487636,1392400239,1939721319,114829015,142020891,56910172,202139141,4539741,33140006,321681223,280160556,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,100,8997835580,8986182938,11199139,51,357848,95555,49,2026098890,537258,93228380,187813476,488637164,402378859,158600115,560556753,134326353,212407476,3944645750,16380013,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78881023,2856763818,13916418,1,133526453,1087881932,2463595,1396776270,1925705558,118164635,143192916,58587439,202111169,4573003,33125405,298964981,284770519,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,101,8997833110,8986153137,11228110,51,356918,94844,50,2025737659,464544,93322727,189617446,486756890,402537233,158500212,560351284,134168143,212356523,3944693452,16395425,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78802759,2856785939,13919539,1,133553764,1087907513,2475886,1400679793,1931634309,120464734,137089996,56666455,202140611,4539091,33139036,328421471,292303067,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,102,8997834350,8986143586,11235821,50,359889,94955,49,2026695076,483243,93273235,188736771,487749968,402512954,158447249,560525352,134948272,212410054,3944692644,16347472,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78880251,2856798382,13893547,1,133529803,1087894262,2453925,1385656653,1934822064,114183602,148835947,56926247,202111049,4566422,33141686,288208207,294326800,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,103,8997833720,8986143786,11239051,51,358408,92364,60,2025913797,504067,93259783,189400625,486997260,402564918,158463439,560345091,134360644,212361512,3944702404,16384934,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78807228,2856800221,13912329,1,133554284,1087902183,2472605,1387561668,1927503751,115439554,150835961,56684765,202138291,4542961,33136396,321266887,290677426,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
10517,104,8997833481,8986139066,11240012,49,359439,94844,71,2023155608,465625,93280253,187056905,489398602,403422342,157557042,560497592,131450276,212384604,3944510355,16511778,6,3,4,0,1,4738,1300,61,0,0,0,0,5,78854572,2856646914,14033662,1,133530032,1087863441,2478116,1352804836,1930569654,119680994,172759049,55563877,202117340,4560152,33140196,345948873,325745085,0,0,0,0,5eb7747ecbde451de49ea2bb0b40c31b43aa1915d4f074ed405d0301b7d991a6
