110
3500 0.10000000000000001 0.10000000000000001 0.14999999999999999 0.20000000000000001 0.050000000000000003 0.29999999999999999 0.10000000000000001 7.41391625485581532E-05
3500 0 0 0 0 0.23300000000000001 0.76700000000000002 0 9.19295300900069577E-05
6000 1 0 0 0 0 0 0 4.95160519073392243E-05
6000 0 1 0 0 0 0 0 9.59047574020240013E-05
6000 0 0 1 0 0 0 0 1.20739848441485739E-04
6000 0 0 0 1 0 0 0 1.30384308195885713E-04
6000 0 0 0 0 1 0 0 1.46450563038260853E-04
6000 0 0 0 0 0 1 0 1.23370688629791434E-04
6000 0 0 0 0 0 0 1 4.76778121429620910E-05
6000 0.02 0.10000000000000001 0.050000000000000003 0.10000000000000001 0.17999999999999999 0.45000000000000001 0.10000000000000001 1.16162629882076920E-04
6000 0.10000000000000001 0.10000000000000001 0.14999999999999999 0.20000000000000001 0.050000000000000003 0.29999999999999999 0.10000000000000001 1.02046974223877465E-04
6000 0 0 0 0 0.23300000000000001 0.76700000000000002 0 1.28164382019107321E-04
